"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6514.31856739899","7040.7762937139","7284.9171526206","6447.14328205899","5892.62246696513","5161.68542792943","5536.86606568428","5998.16043842337","5243.59653546637","6819.03957638971","7142.77178555264","6266.4898210897","3703.04295219909","4673.14557574043","5800.58882597707","8163.00937006792","9336.35349807157","11300.1932349905","14382.5952856913","10275.261539034","12064.7729057622","5554.18005326459","13025.2793212496","10363.8042471988","6466.90823717602","4337.91913919348","4035.19680169994","5756.69932474775","7877.12460954542","7685.94813248318","3699.29476514318",
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","1445.9243165493","1628.03570514878","1515.31431751621","1607.53389494283","2023.24677770388","2253.09668777185","2646.98555057299","2869.72793620714","3221.48128152747","3584.04461890068","4199.63649663908","4383.56657240808","4755.10429093296","4775.48998490129","4919.38036740904","5194.78292489983","5300.35467584599","5340.08697274003","5733.82698945523","5947.8917842146","5950.04748459261","5642.7489037614","5646.45653483236","6150.92136926062","6591.64550130494","6949.20417333029","7669.21346965851","7969.79799345527","8456.69463217739","8137.75099080198","8540.07097992462","8983.74373302309","9086.38795485966","9378.98504684792","9843.30853424047","10093.6180163617","10362.3516588778","11034.6298496557","11353.7152084186","11591.0804756999","8804.5610483134",
"Latin America & Caribbean","LCN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","396.454394092933","422.651824946829","419.321445886875","452.490038266785","473.645786429619","507.997654821762","505.142331511447","528.598366134806","576.02697718426","612.957239714434","667.260597224454","732.689117589738","951.724249430662","1205.20806203398","1235.04720610348","1323.84024136665","1421.30724771686","1575.67878626026","1828.52300302275","2173.19124268643","2428.90298070928","2203.19596978731","1888.93104832491","1849.8017118808","1889.49332361777","1866.36771732446","1934.6699512439","2116.74777217099","2141.13075556567","2506.94953475085","2643.12279959504","2835.08986664826","3233.10135957943","3731.39157220601","3985.98424140188","4243.10990479435","4578.00275496493","4548.25239348355","4042.79652999284","4399.8350645248","4245.03380397847","3759.81091563056","3785.98428132246","4308.35075979413","5145.03998961791","5956.99848636376","6934.94556052698","7965.30024839096","7401.66277380981","9074.47250874392","10203.7531301687","10198.0479921851","10340.0760737591","10433.3648262132","8630.85569020057","8352.05622272621","9188.21002991855","8905.58133741896","8705.11709848038","7244.65941923722",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","271.535725655211","268.348636835382","261.08594809425","240.997995499987","233.562902803108","250.60586454612","266.550982908566","292.6172722515","299.060230855037","305.146493629875","323.140056146812","329.379241926111","317.74098390777","340.054714969244","347.635293077225","416.668053589129","471.996840345419","534.742471321285","623.483534497807","754.715012416385","878.761708571697","975.756036715652","1312.73268746947","1858.69145637818","2372.83988392486","2966.61066547077","3774.17929894011","5152.46761050628","6865.47813746349","7557.11389751951","8649.76381044778","10105.7788840323","992.829944074282","994.890368865685","1046.85282148545","1004.00156578551","970.368712607472","1038.48206262267","1051.89147142303","1070.09871782393","1051.8831057817",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","361.245001209896","363.765954662024","342.726977646553","326.999224634149","348.355965321345","396.235838908635","453.371411159696","366.357200571585","362.995337782934","380.746064411508","383.430204258059","359.518353834598","365.76293880678","350.081050573679","383.710885146037","413.717853014673","432.551637901936","431.740108931781","427.22511053481","485.934108966881","471.884589964204","491.596586818737","521.954578417578","594.900505470001","689.246707563408","776.547324964474","909.070934516475","1058.57358383465","1041.67638612787","1123.36982389075","764.473813368601","709.076092140714","711.141148938481","742.490532566305","713.64220153058","643.786827242033","663.436016601648","672.482767078443","689.704423259533","688.032023504575",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.33301981602","4827.12633678237","5637.91909257134","7355.08030713738","8439.57887586987","10513.2052900307","11385.6966958026","12412.4279687449","17499.125950568","19761.2484779715","20660.017604318","19507.365532847","19677.018485588","19560.8103716538","18596.1726878449","19390.1266423762","28287.0632840601","37824.4421641633","41292.2577223232","39368.7270879983","49373.6102661458","50886.375310814","55197.547010659","55794.3273343011","64051.2322104721","78631.6991111526","79863.2790848754","72208.9346743391","76757.3002189873","81307.0683674829","74853.938729354","74287.4133739546","79345.7524725702","89859.8653728723","100289.243002178","105399.260494824","114374.246536419","130655.636959737","143264.059432586","126096.610425402","141192.534673018","158130.45751887","149010.224898665","173030.208279363","178864.851913785","167313.266280449","165642.386275555","171253.964253797","180366.715197575","175813.875592058","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.779621883716","142.838142371621","138.536653980207","117.071988276079","120.714347980615","152.852675452191","153.898791347895","159.50599139416","150.896619214816","160.913187554085","183.927530442362","185.859743538902","196.422887667512","216.995007483003","264.746314150577","275.627719520027","256.286806801844","287.561636646356","188.058481255879","227.509765268107","267.668577184682","289.130859761487","307.638243518979","328.650638330468","378.936856997864","369.581896014033","390.350711355465","401.477095923903","413.45507042426","408.450866872481","463.618738841557","513.258447470619","547.054534380126","576.779883887392","647.57915642214","714.233231504348","756.656990511326","817.064481692963","850.811603871151","838.883462825646","869.696285031043","832.80357234611","867.491486787101","982.195696950166","1065.78443680197","1248.69818517034","1435.81681297616","1630.38890604323","2037.32210302668","2090.4018261396","2799.64873802555","3200.86113238282","3350.52187589289","3610.28936304898","3819.25352972265","3843.78067184442","3886.29150165239","4077.04384087488","4059.20822984947","3852.26560287415","3680.67347661745",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","91.2485515725254","94.3997645772719","93.734921518393","101.909449788971","111.953290058662","118.117668309284","106.386217060483","111.035543241572","116.861776665325","126.948560498978","137.052083700496","141.042209574322","149.718473427929","179.808234820514","234.388222043391","254.234025276976","276.172830367108","310.100032885069","333.963985524359","374.913723553989","443.865957035055","520.083383078468","522.287383089088","503.597558230248","485.362039154518","504.284227041186","523.841970261712","502.238971210531","501.282501985876","491.923714811138","519.903929080107","483.047708238354","505.590973999434","507.036582386226","542.680918290026","611.456779278302","675.909657757145","692.664996216054","650.681281074302","720.052209300346","765.147610395969","799.19791652267","918.467507437449","1146.21853523103","1382.43058462856","1654.89986304685","2029.39542479303","2632.80025363285","3251.03730854651","3468.89253948224","4076.42271145785","4713.66156195157","2117.55562709701","2105.31015391485","2152.6804095568","2081.01853542039","2139.53953275038","2268.42416744568","2267.5468483045","2354.57872458511","2217.21488405319",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","150.76974791077","142.307640415734","143.338187276893","151.461097603047","165.864331243958","179.21990865744","181.502939095194","181.653634579762","187.245813021269","204.431725149573","218.818240147904","229.993782571332","251.442924427983","312.916676687833","388.94339171667","421.737484301549","443.972520611091","489.185914099144","520.520591323257","605.475228145912","698.357949647358","769.036875681505","743.297015893308","703.120582554004","697.110680794697","724.672907407655","739.235468367283","750.014095915979","779.389065387932","781.055748650819","878.039694049845","831.92635723966","857.881268564848","907.968495612059","983.63853383383","1094.96671899136","1183.5711250158","1238.79791356614","1195.89697331481","1171.69555917468","1269.09311904121","1279.07432406354","1336.39548411252","1542.10867607085","1838.08307964129","2189.57599392235","2612.33237768997","3275.6174059492","3986.86327821356","3983.74102543191","4729.55873011272","5516.13811444794","4382.20656719624","4573.87474450991","4664.1376894931","4371.07735038882","4339.1334120433","4705.42138250051","4932.95973217384","4999.74702961126","4754.52047780956",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","41.3003645371492","41.8567485851429","48.1620315633801","53.0878339288329","57.4700513752874","59.501773728218","60.2027887324878","61.5838179817956","62.4639961294217","65.5790429435474","66.8059296818009","72.6588660363127","75.123648386158","109.876874013125","133.417366228912","128.843175462262","123.713440056779","157.348815051921","210.683702265073","222.729100858028","321.998731943126","315.129563907333","246.40114869501","266.188560451598","223.643573132656","176.018137716736","204.178486727895","252.302752546995","288.406620800279","297.261244148094","350.058784526869","404.198249659129","466.2747020643","458.553306884248","471.842044933996","527.699837938563","489.131060677498","507.097888902354","464.80453098858","451.92693417393","436.488137266071","405.605712148955","382.189608635899","573.651778082285","753.375904380843","842.812630961302","904.606129755869","846.542320764829","889.134285513762","874.729860474201","1119.84364083093","1287.26953644869","1229.63623247423","1166.9117557183","1194.5756269342","1146.06468787308","1018.93109291945","1102.94441037887","1192.4843195181","1113.37214033581","875.353432963926",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","173.796717998996","157.57313149588","158.403467868933","169.436279303538","181.9511149168","199.960336090145","217.446912062615","213.637338892218","212.503760986388","231.470917123145","257.288343333431","279.422644334739","314.154744864392","396.668055886903","457.793277625609","494.935035361895","525.112714293478","600.22886673977","615.622221483565","721.778219127539","813.960184422897","842.116898974677","843.671292588082","763.785846088872","786.3945127827","838.780811715283","879.92534411839","914.333875579262","982.812892431196","993.590967719758","1053.22391595225","1048.13569587377","1062.01749674182","1094.25296850443","1257.99878353351","1542.06806927066","1684.13934592094","1746.55522370236","1666.23260864401","1526.77083730303","1663.80010392408","1707.58058593135","1797.56762385961","2034.62959037758","2430.71118712073","2914.90619769443","3495.70679729919","4377.09638403475","5406.61306463053","5192.27564077309","6191.32941509179","7496.40287512352","7961.84528037902","8520.40630284931","8784.40252791629","8183.69016555077","8152.51955339626","8988.12518892107","9800.4624847542","9940.08562242627","9679.39684504695",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.79258211454","2327.43485695499","2830.27807089131","3166.66653264509","3113.17906019859","3293.22997867086","3525.79363185461","4141.59270180102","5499.42898911387","6700.32719189382","7854.76527867855","9230.70798102521","12285.4470537014","14944.996652175","11820.7761591359","11987.508411647","14376.9478643932","14367.709424872","15729.6524666512","16551.018202078","14258.2293345128","14998.1250595137","16843.699654691","19176.812150505","19575.768481407","20233.6413480843",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4298.03389742102","4435.39800823681","5486.72062789089","7447.21301786664","8966.72895879047","8701.30473139249","9490.6903118849","10486.3357891095","13034.3882079614","15204.3308191994","16531.1148988397","13837.1299814617","12590.9767956204","12374.0304234408","12126.9391987909","12481.9658448559","18149.8692500239","22443.4314633012","25219.3542781732","26618.0695774968","33465.478207919","35747.3377992066","39570.8615665986","40066.7242518773","43933.235442736","51032.349635318","50444.3591236175","46641.6408754876","47445.3810812051","50855.2716811036","48538.7828981002","48398.2292914772","52754.2732546131","65544.591951831","76404.4150374498","80957.9412812232","90712.7992873459","107338.865180515","119932.243680485","108987.677591951","110777.907928996","118869.299909828","112591.116202675","119966.034888523","123514.196686097","105419.608507426","106826.726448542","109921.031443585","117197.48169363","113218.713349678","116014.602496869",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2329.57673252552","2431.70899961616","2683.2413681237","2973.53484252681","3151.57701817354","3361.64086880275","3578.00190041351","4136.93329688951","5145.19523190241","6378.66652057115","7594.90238431362","9723.44690174779","14113.5291277327","16467.1436879405","12331.9285524089","11420.9940032836","13338.9622350852","13847.3379393194","15007.4918561719","15721.4523305906","13780.9135484006","14322.0226779514","15656.3474910518","17856.3071171976","17926.841589919","17726.2529351368",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4549.01683674284","4342.34203430073","4796.93298957244","4804.6820413305","5183.06017951532","6352.52265612986","7135.11551842595","8130.40259489952","9442.48666514193","10647.5715406588","13564.125216974","15304.2870940211","16704.8988280258","18277.0425043395","18244.3589603627","18107.6598471248","16595.2933811782","15649.6588689047","15835.9910148095","15665.2979678214","16424.9321125729","17921.1045739797","22568.3101742114","25183.132681202","30121.5604253322","36550.5051618973","40810.8280358493","41010.0682589849","52473.1909904323","66891.2819664822","76572.1517871286","89260.7571041005","93022.8751422537","74818.948126372","73545.758237307","81019.4737666593","87526.0799912635","86197.3656943949","39403.1359073362",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.80083236727","158.923580138871","181.182640859323","196.531277873518","201.261983005248","206.44901799101","196.314451478043","202.857271678879","212.750855609973","232.125913282718","246.01566223864","265.207664249079","302.56449037608","364.636106705035","439.012359156842","502.756524021843","524.17912370212","590.232250943507","690.170800263724","809.627606954598","1078.83990963336","861.79795841146","836.435062562509","750.021607418381","668.385423045468","660.946735768742","840.011686416924","920.591372587876","1066.33065159431","1071.17751759214","1206.01188616466","1266.84889420351","1299.42127789307","1199.31910396897","1326.94145210528","1432.30983568683","1561.12961064576","1396.76966746003","1472.38598282299","1447.96919255088","1334.94346380236","1339.29407718828","1416.4883957844","1725.45746606577","1952.9025338131","2018.02554710957","2196.01127633502","2499.25993757187","2890.36071538625","2866.92411016989","2839.92611978697","3046.94785427611","2912.65827494029","3121.68008083643","3171.69919227376","2875.25798516781","2896.72219562665","3035.45443323105","3226.98279356862","3230.40972230151","3009.24945958152",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12478.1312231659","13812.718181146","16735.0132333149","21417.5829453693","22712.9433599518","28247.5496670412","28810.8730132684","31430.4338223286","38349.3957599325","45845.1098251087","51515.0641298537","44369.5613532147","41371.8768078816","38893.3032300995","36382.9734569848","37552.0556421484","52158.6777352307","63077.7745675481","68441.2516124554","68583.6040547841","84303.8784345827","83721.9914222794","91670.60400736","85397.3265576507","89378.0397852409","101866.604082751","101212.002562744","90833.2974627833","92999.2534514393","91283.2565855903","82365.492364536","83724.465911527","90506.8595058764","108656.802575207","123523.493238604","124197.275382905","134048.621858085","169966.306938019","185785.725924897","154775.380774218","150737.892475253","169016.196065279","157520.219426533","177673.74536842","189432.370013147","165989.505113832","170028.655717864","167517.059727856","185978.609251356","190512.737442436","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","593.766138282668","575.319575954883","657.491190271709","578.909766272913","399.620770265718","440.672030653269","507.557658390849","570.972645432751","682.525508823377","897.449958810326","1034.70705816743","1183.37921117185","1531.68547618214","2111.20149504197","1899.01011658378","2437.52997842423","2942.25594861529","3045.73987422417","3322.0384362615","3328.80144892125","2732.45711293733","2880.43928129296","3509.69345025814","4230.3630367862","4491.6888269382","4547.05972064671",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.993165442526","133.847760915801","138.120003962927","138.407165710075","142.659339874214","144.484730099737","152.107897230998","157.476309266383","165.478375438155","165.011598792019","169.070560105029","177.498331199538","193.128582636403","231.435958690105","261.035590134203","302.149227701469","280.678930535032","294.934246280607","324.384653364504","408.937186320666","596.774979295455","530.50430597388","518.18349120989","493.088959267911","399.344729064822","377.856664172781","420.009723502387","301.744467664672","291.210887670581","281.811706558042","338.947712672835","272.524919055618","301.996986603085","320.56399012035","269.560711903516","284.82272865697","354.741331058186","297.115059777807","297.253671772121","279.921286581412","293.607157402594","334.441617716753","319.216378750957","368.797236936755","284.48772631736","319.537475081164","338.751198261085","438.65551579131","536.351401659561","467.539783381302","471.959211584125","531.265432101021","518.152812674029","541.065943700857","530.861038865993","467.235431614667","475.955556826336","515.293323373233","523.94597141966","522.989524271408","471.491496300252",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.29663146717","273.356022449151","282.080670388223","328.102960109175","598.877461603577","671.049688508962","722.922696345587","695.59770954697","803.264803706002","875.347268126851","963.635658204447","1063.78327924394","1205.71259095547","1329.03195915007","1432.17689015512","1569.93261682457","1737.73363461568","1926.28603518447","2011.94433727978","2154.26822563039","2234.59586137462","3038.7814166818","3049.20798137227","3476.00627289952","3941.43113584887","3640.0121322011","4809.93374014089","5574.40198148264","6614.23617985838","6636.54387067016","7076.73982087196","7291.46596660877","7265.72339947372","7928.47644265061","8499.30714783649","9033.41027034576","9209.44356385479","9577.34694587865","10279.0799751619","10561.6135113508","6924.10574465625",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","339.055746656611","364.984112524007","401.398112490023","462.251269226182","545.005362735606","717.985414847397","1304.27478436469","1402.16467684397","1722.53406523369","1945.30194382589","2015.82056753579","2566.02201012308","3219.52798402264","3226.86119413724","3117.08655642668","3051.84664192032","3011.41016310893","2991.59208708236","2977.2788462847","2658.32718005934","2445.86667405288","2468.61913921404","3150.52527264213","2147.40858568103","2305.71935969247","2285.27366872758","2356.31514824577","2585.09616176674","2862.83587329423","2952.74937953456","2832.58433273143","3017.65825684198","3318.57081991359","3240.49703513003","3163.88318767168","3442.68366618699","3988.36811241696","4704.36998970575","5385.29513324594","6241.6145780428","7619.09917762728","6740.00724542359","7681.36852071888","8320.90095392856","8822.95322666573","8530.58599519309","8404.97994868699","7245.3296187732","7138.6920356864","7285.86804562163","7476.07933790311","7432.34045992297","6514.34335751546",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","345.230540798612","363.393270895902","378.153495389687","409.045570064212","469.476136876329","494.97026133002","534.273631491705","565.633408898776","606.211132724704","650.31172716668","689.79492874498","738.558476290558","826.477350205369","981.458982808666","1242.09004283348","1476.31321709503","1453.67067179741","1301.32462245746","1589.27364023608","2034.98866867899","3027.37527353192","3803.03092550358","2597.98290287556","2147.71955854609","2478.21083598733","2569.23971350142","1733.91299341331","1862.88620439437","2247.98138571693","2687.91484499786","3112.26859475697","3661.94796500841","4170.62338257237","5650.02628596643","5854.41811722684","3928.22371141004","4412.11629751815","5289.16765276589","5481.18195394699","6157.19304371027","7157.81449985734","7544.56872335784","7593.1373448964","7075.36964299974","7484.486398707","8277.67156384567","9068.29421839425","9642.68051672231","10016.5712139986","8002.97217765844","9271.39839576997","10203.4212952716","10241.727828043","10725.1835873796","10928.9160089988","9616.64555810607","8744.51555912786","9287.84958732302","9686.98492655586","9950.45008048459","8329.27131263927",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.93228366214","1047.64476447645","1196.89802471259","1234.65703971119","1144.73924499752","1392.34556848702","1493.62075507494","1603.1933230518","1588.53950727737","1660.34063260341","1704.58442658513","1849.29531700581","1996.08653768965","2152.20854741705","2382.96269869584","2194.20857827128","2194.23225576279","2229.71244737469","2267.56912213892","2272.67801552587","2389.06070685262","2515.62404521845","2457.6545403535","2431.166018063","2471.35204589464","2537.71720613288","2646.87399636013","2704.46355446355","2662.33401475424","2846.06554177534","3046.29007147406","3181.62470023981","3246.63024959163","3185.26135389889","3199.88684631989","3490.99838885713","3672.57678328424","3793.55098267479","4073.10982973584","4129.850998412",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","154.880458598926","145.843274153281","146.259411813262","153.217757706277","170.541374996927","183.852686018344","185.81010755232","186.428089246426","192.254331538834","209.809601846462","225.008661413068","236.267017902889","258.611484161774","322.626982158459","401.430181126354","434.477050093132","457.749795613212","503.643118143728","535.382537996787","624.704285218843","723.492882915896","798.638608068649","770.94732802266","729.472120103909","724.288995400342","752.446659659174","764.717167071093","772.123654713025","810.14395141647","812.413527131489","915.31419764627","866.150836493618","896.166966648087","950.100603146776","1033.16633151111","1151.29965635546","1245.36030253515","1304.3529512629","1258.9884804196","1234.06564493809","1335.9202122746","1348.86701155255","1410.64091285368","1632.88727929238","1950.36801115875","2327.23980451837","2783.28225357915","3499.24880217798","4267.86615818582","4270.56055880051","5085.95394664154","5989.54732291073","4753.73121951202","4969.70136291094","5071.56100115477","4756.4774583149","4733.85135327723","5143.32247419721","5401.50349437534","5481.3737581515","5216.9478914951",
"North Macedonia","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2354.27525606399","2477.68303791297","1225.37314943187","1352.02845154682","1796.22742609962","2373.38446289144","2333.32798191658","1959.56073782188","1875.81776397421","1915.39375312845","1861.89806549945","1823.02356104612","1989.13512536126","2440.47694280043","2795.89926079271","3072.67857251806","3362.96841919784","4079.3919539826","4841.25169443101","4584.7098319119","4577.68875507362","5098.09758250193","4728.30814189843","5241.05834548355","5495.73504918897","4861.55397141497","5149.58907435906","5450.4928808666","6108.74010831698","6070.38805358275","5917.26257545221",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2799247102094","59.4675172695034","57.9917506460035","60.4756804981721","65.3845641448162","79.1574106635525","90.1001360591356","84.5976754927192","128.150952886646","142.378007750208","156.405949369652","178.990813487958","229.345814147298","248.188533814242","212.7213755312","180.511379824461","171.997851626753","160.226849805572","177.761126044406","232.889909783584","259.309111961873","265.437312297582","262.966322262511","317.394827422115","315.452814317691","319.840204737845","310.141201645306","223.019600379793","282.340143825172","282.634211882921","267.189016435596","281.873409312082","323.288903415366","270.542236003215","307.704859489839","336.418739164893","393.405009104329","440.956777118877","489.021336942005","523.038603102408","597.484457562443","697.087868500301","701.717113381612","710.274249372168","837.605820999201","778.625269510972","805.03397960822","848.279042956769","751.47288662264","780.723569528087","830.021515346886","894.804776510366","879.043187300812","862.453018770252",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.421680335959","874.066335595898","975.758800875955","1143.62020309528","1245.36122490143","1560.11215357522","1726.55944845303","2037.89733697812","2558.74025532938","3195.55258574769","3948.40312614976","3898.24303743905","3788.05063240646","3527.04000013994","3332.88535682256","3322.4212829917","4194.65393924832","5083.6691392063","5814.36477130523","6040.60986225945","7191.92360259617","7558.27738257485","8220.2455176794","7296.31014355389","8000.51800452232","9857.48077075996","10062.7335816427","9909.89448137082","10409.3084462741","10633.6033825767","10432.3281192942","10402.233373566","11289.889843514","13669.497117709","15197.056707914","15888.1723209834","16723.8841811168","19485.8711939782","22205.3568142179","21083.2771462998","21799.1742559798","23155.5547893882","22527.6367563271","24771.0765781929","26754.2684451944","24921.6036820869","25741.4460613677","28250.6977747589","30672.2922439038","30186.1959621979","27884.6428274251",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","58.4289459612839","59.0837069176793","63.4031753906577","63.0767861479397","62.3135431328062","64.0221280376689","64.9131467461779","70.7851326879078","75.9082935574432","77.6842592349614","77.8536469949972","70.1599060707456","75.8050079515252","106.785246994329","117.608193470353","121.744514631106","128.162217254177","134.838966318986","152.12861643803","165.723392672082","165.406625936801","165.860709909279","167.322013469383","169.630784753085","167.367223302544","197.061354824962","237.20128646464","282.601142399034","371.925307662358","513.546796901174","649.069084133042","839.489512181189","1156.94568340061","1586.03753266103","2155.77098131215","2677.16582853302","3447.06824001861","4693.27603656898","6562.53554022097","7925.25592793595","9602.6383692289","14316.9624469118","22108.7550677834","29454.7530586854","37990.6206454203","50103.0909362086","71132.7119517412","97823.6636174947","111128.35680113","129889.14641382","154919.222232296","2209.352123892","1168.16540042288","1210.09763633096","1196.74335747421","1136.61066545868","1151.11446155062","1250.17369130663","1271.1115749486","1467.60428115143",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","213.916359797986","217.037124414741","228.660192863817","244.824833535373","264.434667766333","290.896895858434","324.983954457854","377.99746160259","489.149695075584","726.703843576611","823.656811210079","989.859827909759","1114.84704502938","1165.40474125807","1412.55445898228","1642.26703049777","1554.64670341745","1728.57626056069","1882.70496812472","1932.07181067901","2042.84896448225","2227.60476575533","1891.44232221245","1687.29680577105","1650.46736384434","2241.412514326","1132.13847080478","1216.7230207073","1220.54038460216","1279.82378041605","1460.05252830656","1649.36141668598","1710.40993101738","1711.89870506158","1828.29484582878","1904.94997652209","1892.54713316382","1809.61601899548","1942.42914322106","2268.0736764723","2631.70499088195","2998.71959904147","3612.11532998279","4382.01117179532","4198.69503251537","4746.4836550324","4620.92097415375","4927.38190361281","4474.40371127601","4327.53729693782","3807.58060261944","3791.30262243591","3676.93134292149","3447.44418508612","3449.76562631738","3018.43365465048",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.07263304394","1909.59870186179","2106.6350684523","2789.15906483509","3380.16512135859","3674.6179242797","4425.67887307803","5976.39414454596","7367.75190910882","6727.10776676969","6688.48239970574","7328.93225247529","6586.7212793222","7186.42978682154","7378.34528902948","6514.27269528653","7028.93657685094","7784.06528996557","8845.91421887296","8910.65083414613","7677.15222569996",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.64056303091","1435.7670965977","1495.01738870661","1121.66476314061","1137.68561816005","1465.44543635885","1485.5337814278","1533.44870824917","1670.69521089395","1172.44628661454","1072.63583519129","587.303231720938","339.520586884465","405.975549925995","631.920914962075","580.91009183782","505.592309276192","477.334126163969","444.994583298693","474.217094319837","524.054008363595","571.594978994912","646.192471046652","797.977726310822","998.829388045669","1334.21272417801","1632.72758172733","2136.56240185072","1714.3618273845","2643.28708316435","3757.56541460408","4351.88846071215","4366.08953699572","4158.52147149753","3875.32167504717","3658.39030030916","3687.10000337811","4156.8469697802","4404.84583020208","4060.95051770038",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21981.7845648154","21379.0247437623","21139.0635918938","18763.1527755672","17714.6333607701","16988.1372815358","17191.1902015708","14669.5206111378","14804.2467250931","13496.7507822191","13736.9719736309","14091.1911802285","15044.9358962767","16314.3835493645","21891.1847936355","27584.7435149329","22886.6740494647","20659.6402915421","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272.613907490069","191.21783440294","189.935292453858","187.08460156822","187.293868194753","241.64738791186","283.514214129407","313.066160679051","346.575449228345","319.359620843667","296.268406913079","302.545233699878","326.075190861329","383.270221899038","416.809824183966","435.334063299058","482.198563648376","563.649634288657","520.402631609141","471.904343344477","594.586147098683","657.644676541878","664.077510357336","673.96921195694","589.85904996253","428.926672944529","461.415094120589","503.317925171139","506.641639083046","448.544280704982",
