s_ID,cluster,gender,Gender_male,Gender_female,province,Prov_EC,Prov_FS,Prov_GP,Prov_KZN,Prov_LP,Prov_MP,Prov_NW,Prov_NC,Prov_WC,education,educ,Age,industry,Exiters,Industry_mixed,Industry_livestock,Industry_fieldcrops,Industry_horticulture,Industry_forest,turnover,exp,Exiting,Exit_Retire,Exit_Danger,Exit_Finance,gens,loans_prod_dum,loans_lt_dum,loans_st_dum,loans_informal_dum,loans_none_dum,threat_drought_flood,threat_avail_relief,threat_drought_flood_rescale,threat_avail_relief_rescale,goal_lt_estrat_sell,goal_lt_estrat_crime,goal_lt_estrat_money,goal_lt_estrat_sell_rescale,goal_lt_estrat_crime_rescale,goal_lt_estrat_money_rescale,goal_fc,goal_hort,goal_past,goal_nv,goal_ls_int,goal_ls_ext,goal_emp,goal_ent_num,goal_water,goal_proc,goal_lt_prod_down,goal_lt_estrat_sub,goal_st_estrat_sub,adj_size_int_arp,adj_size_ext_ar,adj_num_int_ls,adj_num_ext_ls,adj_num_emp,adj_num_branches,adj_water_store,adj_water_underg,adj_water_run,adj_direct_cost,adj_invest_cost,adj_turnover,adj_interest_rate,const_fin_chal,const_serv_borrow,threat_dep_labour,threat_law_labour,threat_law_tenure,threat_min_wage,threat_land_ref,threat_pred,threat_law_pred,threat_law_enviro,threat_ls_theft,threat_market_access,threat_input_cost,threat_comm_price_down,threat_farm_att,threat_clim_chnge
6882673757,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,49,Mixed,0,1,0,0,0,0,2.5e+07,23,0,2,2,2,4,0,1,1,1,0,8,5,4,3,Disagree,Disagree,Disagree,1,1,1,1,1,1,-1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4,1,3,1,3,1,4,1,1,1,2,1,3,4,3,4
6882669839,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Secondary & Primary & Matric,1,58,Mixed,0,1,0,0,0,0,200000000,23,0,2,2,2,1,0,0,0,0,1,2,5,1,3,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,2,5,3,1,1,1,1,1,1,1,2,5,4,1
6882405496,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,35,Horticulture,0,0,0,0,1,0,2500000,10.5,0,2,2,2,N/A,0,1,1,1,0,5,1,3,1,Disagree,Disagree,Disagree,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,3,3,1,2,1,2,5,1,1,1,3,4,5,4,1,4
6882403705,3,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,60,Mixed,1,1,0,0,0,0,10000000,40,1,4,4,4,2,0,0,1,0,0,9,10,5,5,Agree,Agree,Agree,-1,-1,-1,0,1,0,0,0,0,-1,1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5
6882401573,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,46,Mixed,0,1,0,0,0,0,2.5e+07,23,0,2,2,2,1,0,1,0,0,0,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,1,0,1,0,1,0,-1,0,1,0,1,1,1,1,0,1,0,-1,0,1,0,1,1,1,1,1,5,5,4,3,1,4,3,1,1,1,4,5,5,5,2,5
6878572593,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,65,Horticulture,0,0,0,0,1,0,10000000,40,0,2,2,2,1,0,1,0,0,0,1,1,1,1,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,3,1,1,2,1,1,1,4,1,5,1
6878562459,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,55,Mixed,0,1,0,0,0,0,10000000,10.5,0,1,2,3,9,1,1,0,0,0,9,10,5,5,Strongly disagree,Disagree,Undecided,2,1,0,0,0,1,0,1,1,-1,1,0,1,-2,2,2,1,1,0,1,-1,1,0,0,-1,1,1,1,0,5,4,5,5,5,5,5,2,2,1,4,1,5,5,5,1
6877809859,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,50,Livestock,0,0,1,0,0,0,300000,23,0,1,2,2,3,0,0,1,0,0,8,4,4,2,Strongly disagree,Disagree,Disagree,2,1,1,1,1,1,1,1,1,0,1,1,1,0,2,2,1,0,0,1,0,0,1,0,1,1,0,1,0,1,3,1,2,2,1,1,4,2,3,2,3,2,2,2,2
6877805202,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,44,Mixed,0,1,0,0,0,0,2.5e+07,23,0,2,2,2,3,1,1,1,0,0,10,8,5,4,Disagree,Disagree,Disagree,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,-1,-1,0,1,-1,-1,1,-1,-1,4,4,4,4,5,4,1,1,1,1,1,4,4,2,2,4
6877799225,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,1,3,0,1,1,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,0,0,0,1,0,1,1,2,2,2,1,1,0,-1,1,1,1,1,0,1,1,1,-1,2,4,2,5,5,5,5,4,4,5,5,1,5,5,5,5
6877030424,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,47,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,1,2,0,1,1,0,0,9,5,5,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,0,0,1,1,1,1,1,0,1,1,4,3,4,3,5,4,4,3,5,3,4,2,5,1
6877022276,3,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,58,Fieldcrops,1,0,0,1,0,0,2.5e+07,40,1,5,3,4,6,0,1,1,0,0,10,10,5,5,Strongly agree,Undecided,Agree,-2,0,-1,0,1,0,0,0,1,-1,1,1,1,-2,0,0,1,-1,0,0,-1,1,1,-1,1,-1,-1,-1,1,5,4,5,4,1,5,1,1,1,1,1,5,5,4,5,5
6877012581,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,48,Horticulture,0,0,0,0,1,0,100000000,23,0,1,1,1,1,0,0,0,0,1,1,1,1,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,2,5,4,1,2,4,1,1,1,1,4,4,3,5,4
6876997934,1,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,51,Mixed,0,1,0,0,0,0,100000000,23,0,2,1,1,2,0,1,1,0,0,10,10,5,5,Disagree,Strongly disagree,Strongly disagree,1,2,2,0,0,1,-1,0,1,1,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,3,1,1,5,3,1,3,2,4,5,2,3,4,4,4,4
6876988204,2,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Postgrad,3,51,Mixed,0,1,0,0,0,0,2.5e+07,40,0,1,2,1,4,0,1,1,0,0,8,1,4,1,Strongly disagree,Disagree,Strongly disagree,2,1,2,1,0,0,0,0,0,0,1,0,1,2,2,2,1,0,0,0,-1,1,0,0,0,-1,-1,1,0,1,1,1,2,1,1,1,1,1,1,3,5,5,5,4,5
6876976679,4,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,56,Mixed,0,1,0,0,0,0,200000000,23,0,2,2,3,3,1,1,1,0,0,8,3,4,2,Disagree,Disagree,Undecided,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,-1,0,1,0,0,1,0,1,1,5,5,3,5,2,2,4,1,1,4,4,2,4,2,4,4
6876588732,2,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,51,Mixed,1,1,0,0,0,0,200000000,23,1,1,4,2,2,0,0,1,0,0,9,1,5,1,Strongly disagree,Agree,Disagree,2,-1,1,0,1,0,0,1,0,-1,0,0,0,2,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,2,3,2,3,3,2,4,1,1,2,3,1,4,4,4,3
6876568427,2,Male,1,0,North West,0,0,0,0,0,0,1,0,0,Undergrad,2,56,Mixed,0,1,0,0,0,0,10000000,23,0,1,1,2,1,0,1,1,0,0,5,1,3,1,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,1,1,0,1,0,0,0,1,1,2,0,-1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,3,3,4,5,3,3,2,3,3,4,4,5,1
6873941495,2,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,52,Mixed,0,1,0,0,0,0,10000000,23,0,3,2,2,4,0,1,1,0,0,8,5,4,3,Undecided,Disagree,Disagree,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,-1,0,0,0,0,0,1,1,1,1,3,3,5,4,1,3,5,2,2,2,2,1,5,5,5,3
6873926614,2,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,83,Mixed,0,1,0,0,0,0,10000000,40,0,2,1,1,4,1,1,1,0,0,7,9,4,5,Disagree,Strongly disagree,Strongly disagree,1,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,4,4,4,4,2,1,1,3,3,5,5,2,3
6873919172,2,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,55,Livestock,0,0,1,0,0,0,100000000,40,0,2,2,2,2,0,0,0,0,1,9,10,5,5,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,4,4,5,4,4,3,3,5,5,2,5,4,5,5
6873911488,2,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Secondary & Primary & Matric,1,59,Livestock,0,0,1,0,0,0,2.5e+07,40,0,1,1,1,1,0,1,1,0,0,3,4,2,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,1,0,0,1,1,1,0,1,1,2,2,1,1,1,1,1,0,0,0,0,1,1,1,-1,3,2,2,4,2,2,4,2,2,2,2,2,3,4,5,4
6873544610,2,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Secondary & Primary & Matric,1,52,Horticulture,1,0,0,0,1,0,2.5e+07,23,1,4,2,2,2,0,1,0,0,0,7,1,4,1,Agree,Disagree,Disagree,-1,1,1,0,-1,0,0,0,0,-1,-1,0,0,-1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,5,5,4,5,4,1,1,4,1,1,3,1,5,1
6869607560,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,38,Horticulture,1,0,0,0,1,0,10000000,10.5,1,4,4,4,1,1,0,0,0,0,10,10,5,5,Agree,Agree,Agree,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,-1,1,1,0,0,0,0,-1,0,1,1,1,1,0,-1,-1,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5
6866766322,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,50,Livestock,0,0,1,0,0,0,200000000,40,0,3,3,3,2,0,1,1,0,0,8,1,4,1,Undecided,Undecided,Undecided,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,0,1,0,1,0,1,1,0,1,1,1,-1,2,1,4,4,4,4,4,1,1,4,4,1,3,3,3,3
6865423080,2,Female,0,1,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,51,Horticulture,0,0,0,0,1,0,2.5e+07,40,0,2,2,3,2,1,1,0,0,0,10,7,5,4,Disagree,Disagree,Undecided,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,-1,0,0,0,1,0,1,1,1,1,1,1,-1,3,3,3,4,4,4,5,4,3,3,5,2,3,3,3,4
6865036872,1,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,56,Livestock,0,0,1,0,0,0,100000000,23,0,3,2,2,2,0,1,0,0,0,1,1,1,1,Undecided,Disagree,Disagree,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,0,1,1,1,-1,1,2,4,3,1,4,3,1,1,3,3,1,3,1,1,1
6863804157,1,Female,0,1,Gauteng,0,0,1,0,0,0,0,0,0,Undergrad,2,23,Horticulture,0,0,0,0,1,0,10000000,3,0,1,1,2,2,0,1,1,1,0,4,2,2,1,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,1,0,-1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,-1,3,1,2,2,3,3,1,3,3,2,3,2,4,3,1,4
6863649808,1,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Postgrad,3,60,Mixed,0,1,0,0,0,0,100000000,40,0,3,1,1,4,1,1,1,0,0,3,2,2,1,Undecided,Strongly disagree,Strongly disagree,0,2,2,1,0,1,-1,1,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,2,3,2,3,3,1,1,2,2,1,2,2,2,2
6863389369,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,50,Mixed,0,1,0,0,0,0,100000000,40,0,1,2,2,3,0,1,0,0,0,10,10,5,5,Strongly disagree,Disagree,Disagree,2,1,1,1,0,0,0,1,1,0,1,0,0,2,2,2,0,0,1,0,0,0,0,1,0,1,1,1,0,4,3,2,5,5,3,5,4,3,5,3,3,5,5,3,5
6863359327,2,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,49,Mixed,0,1,0,0,0,0,100000000,23,0,2,3,2,5,0,1,0,0,0,6,5,3,3,Disagree,Undecided,Disagree,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,3,3,5,2,2,3,4,3,3,2,4,2
6862709292,2,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,52,Mixed,0,1,0,0,0,0,2.5e+07,40,0,3,3,3,2,1,0,1,0,0,1,1,1,1,Undecided,Undecided,Undecided,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,3,3,5,1,1,1,1,1,5,5,4,1
6862547600,1,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,44,Mixed,0,1,0,0,0,0,100000000,23,0,1,2,2,1,0,1,0,0,0,1,1,1,1,Strongly disagree,Disagree,Disagree,2,1,1,0,0,1,-1,1,1,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,1,-1,3,1,3,3,2,4,3,1,1,1,5,1,4,1,1,2
6862165748,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,50,Livestock,1,0,1,0,0,0,1000000,23,1,2,2,4,2,0,1,0,1,0,10,10,5,5,Disagree,Disagree,Agree,1,1,-1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,-1,0,-1,-1,-1,0,0,0,1,1,-1,-1,5,5,3,5,5,5,1,5,5,3,3,4,5,5,3,4
6862065331,3,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,64,Livestock,1,0,1,0,0,0,5000000,40,1,5,3,5,1,0,1,0,0,0,10,9,5,5,Strongly agree,Undecided,Strongly agree,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,5,5,1,5,1,1,5,5,5,5,1,1,5,5,4,5
6860664495,2,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,51,Horticulture,0,0,0,0,1,0,10000000,23,0,1,1,1,N/A,1,0,1,0,1,5,5,3,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,0,0,0,1,1,1,1,2,2,2,1,0,0,0,-1,0,0,1,0,-1,-1,1,0,1,1,2,5,5,5,5,1,1,3,1,1,1,1,5,3
6859426342,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,54,Mixed,0,1,0,0,0,0,5000000,40,0,1,2,2,2,0,1,1,0,0,6,5,3,3,Strongly disagree,Disagree,Disagree,2,1,1,1,0,0,-1,1,1,0,-1,1,1,2,2,2,1,0,1,1,0,0,1,0,0,1,0,0,0,2,3,5,5,2,1,3,3,3,3,5,1,3,3,4,4
6854698317,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,53,Mixed,0,1,0,0,0,0,300000,10.5,0,3,3,2,1,1,1,0,0,0,10,5,5,3,Undecided,Undecided,Disagree,0,0,1,1,1,1,1,0,0,1,0,1,0,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,-1,5,4,5,3,4,1,5,5,3,5,3,1,5,3,5,5
6853145679,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,84,Horticulture,0,0,0,0,1,0,2.5e+07,40,0,1,1,1,3,0,0,0,0,1,3,1,2,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,2
6852435547,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,60,Mixed,1,1,0,0,0,0,10000000,10.5,1,5,2,2,N/A,1,1,0,0,0,3,3,2,2,Strongly agree,Disagree,Disagree,-2,1,1,1,0,0,0,0,0,-1,0,0,0,-1,1,2,0,1,0,0,-1,0,0,0,0,1,1,1,-1,1,3,2,2,2,3,4,1,1,1,1,1,3,2,3,2
6851871882,2,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,55,Mixed,1,1,0,0,0,0,100000000,40,1,4,3,4,3,0,1,1,0,0,5,8,3,4,Agree,Undecided,Agree,-1,0,-1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,1,1,2,5,1,3,3,4,3
6850491394,4,Male,1,0,Limpopo,0,0,0,0,1,0,0,0,0,Undergrad,2,56,Mixed,0,1,0,0,0,0,5000000,40,0,3,2,2,4,1,1,1,1,0,10,2,5,1,Undecided,Disagree,Disagree,0,1,1,1,1,1,0,0,0,0,0,1,1,2,-1,-1,1,1,0,0,1,1,1,1,0,1,1,1,-1,4,4,1,5,5,5,5,1,2,3,5,3,5,5,5,5
6849204204,3,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,54,Livestock,1,0,1,0,0,0,2500000,23,1,3,5,2,1,0,0,0,0,1,4,3,2,2,Undecided,Strongly agree,Disagree,0,-2,1,0,0,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,4,1,4,5,5,4,5,3,1,4,4,2,4,2,5,1
6847118004,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,24,Mixed,1,1,0,0,0,0,5000000,3,1,3,3,4,4,1,1,1,0,0,10,10,5,5,Undecided,Undecided,Agree,0,0,-1,1,0,0,0,-1,1,0,1,0,1,2,2,2,1,0,0,1,1,1,0,0,0,1,1,1,-1,3,2,5,5,5,5,5,1,1,2,2,3,5,5,5,4
6846306380,3,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,20,Mixed,0,1,0,0,0,0,1000000,23,0,3,3,2,3,0,0,0,0,1,7,4,4,2,Undecided,Undecided,Disagree,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,-1,0,1,1,0,0,0,0,0,0,4,2,4,3,2,2,5,1,1,1,4,4,5,5,4,4
6845947075,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,54,Mixed,0,1,0,0,0,0,10000000,23,0,2,1,2,3,0,0,1,1,0,8,5,4,3,Disagree,Strongly disagree,Disagree,1,2,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,3,3,3,3,3,1,1,2,1,1,4,4,3,3
6845068168,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,52,Mixed,0,1,0,0,0,0,5000000,23,0,1,2,3,2,1,1,1,0,0,8,8,4,4,Strongly disagree,Disagree,Undecided,2,1,0,0,0,1,-1,1,1,1,1,0,1,1,0,2,1,-1,1,-1,1,0,0,0,0,1,1,1,-1,5,5,3,3,5,5,3,2,2,3,5,5,5,5,5,5
6844946042,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Horticulture,1,0,0,0,1,0,300000,23,1,4,3,3,1,0,0,0,1,0,10,10,5,5,Agree,Undecided,Undecided,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,-1,0,1,1,4,5,1,5,1,5,1,1,5,1,5,4,5,5
6838527154,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Postgrad,3,29,Horticulture,0,0,0,0,1,0,10000000,3,0,2,3,2,N/A,0,1,1,0,0,5,1,3,1,Disagree,Undecided,Disagree,1,0,1,0,0,1,-1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,3,1,1,1,1,1,2,1,3,2
6833402561,1,Female,0,1,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Postgrad,3,25,Mixed,0,1,0,0,0,0,10000000,3,0,1,1,1,2,1,1,1,0,0,3,1,2,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,1,0,1,-1,0,1,1,0,2,2,2,1,-1,1,-1,0,0,0,1,0,1,1,1,-1,3,5,5,5,1,5,1,4,3,4,2,5,5,2,1,4
6832051768,3,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Postgrad,3,56,Mixed,1,1,0,0,0,0,5000000,40,1,3,4,2,1,1,0,1,0,0,3,3,2,2,Undecided,Agree,Disagree,0,-1,1,1,0,0,-1,0,1,-1,1,0,1,1,1,2,1,0,0,-1,-1,0,0,0,0,1,1,1,-1,5,5,5,5,5,5,5,2,2,5,5,4,5,5,5,4
6830022517,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,55,Horticulture,1,0,0,0,1,0,10000000,23,1,3,4,2,1,0,0,0,0,1,10,10,5,5,Undecided,Agree,Disagree,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,1,1,0,1,1,1,2,5,5,3,5,4,5,5,5,2,4,4,5,5
6829742948,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,47,Horticulture,0,0,0,0,1,0,100000000,23,0,1,1,1,N/A,0,0,0,0,1,9,1,5,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,0,1,1,0,1,0,1,0,2,2,3,3,5,4,5,1,1,2,1,2,2,2,2,4
6829738179,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,39,Horticulture,0,0,0,0,1,0,2.5e+07,10.5,0,1,1,1,1,0,0,0,0,1,3,3,2,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,2,2,3,4,5,1,1,1,1,1,3,3,3,3
6827707928,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,58,Mixed,0,1,0,0,0,0,1000000,23,0,2,2,2,2,0,0,0,0,1,10,5,5,3,Disagree,Disagree,Disagree,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,0,0,0,0,1,1,-1,-1,3,3,3,3,3,5,5,4,4,3,3,1,4,5,1,5
6825281734,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,25,Mixed,0,1,0,0,0,0,1000000,23,0,1,1,1,3,0,1,0,0,0,10,5,5,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,1,1,1,0,1,1,1,2,0,0,0,1,0,-1,1,1,0,0,0,1,1,-1,-1,2,4,1,5,5,5,5,5,3,4,5,5,5,5,5,5
6823859450,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,52,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,3,3,1,1,1,1,0,0,7,10,4,5,Strongly disagree,Undecided,Undecided,2,0,0,1,0,1,0,1,1,-1,1,1,0,1,1,2,-1,-1,-1,1,-1,-1,-1,0,0,-1,1,-1,-1,5,4,4,4,1,4,5,3,1,3,4,3,5,5,4,3
6822213189,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Postgrad,3,54,Horticulture,1,0,0,0,1,0,2500000,10.5,1,4,4,3,1,0,0,0,0,1,1,1,1,1,Agree,Agree,Undecided,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,5,1,5,1,1,1,1,1,4,1,4,3
6818846057,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,23,Mixed,1,1,0,0,0,0,300000,0.5,1,5,2,3,1,0,1,0,0,0,8,7,4,4,Strongly agree,Disagree,Undecided,-2,1,0,0,0,0,0,0,0,-1,0,1,0,-2,-2,-1,0,0,0,0,0,0,1,1,1,1,0,1,0,5,5,4,5,5,1,5,1,1,3,1,1,1,1,4,1
6818806362,4,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,48,Horticulture,0,0,0,0,1,0,2.5e+07,23,0,1,3,2,3,0,0,0,0,1,10,6,5,3,Strongly disagree,Undecided,Disagree,2,0,1,1,1,0,0,0,0,-1,0,0,0,2,2,2,1,0,0,0,-1,0,0,0,0,1,1,1,-1,5,1,1,5,5,3,5,1,1,4,1,5,5,5,5,5
6818599318,3,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,51,Mixed,1,1,0,0,0,0,10000000,23,1,3,2,4,2,0,1,0,0,0,10,10,5,5,Undecided,Disagree,Agree,0,1,-1,1,0,-1,-1,0,0,-1,1,1,1,1,1,2,1,-1,-1,-1,-1,-1,1,1,0,1,1,1,-1,5,5,4,5,4,5,5,3,3,4,3,3,5,5,5,5
6818476914,2,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,52,Mixed,0,1,0,0,0,0,2.5e+07,23,0,3,2,2,2,1,1,1,0,0,7,7,4,4,Undecided,Disagree,Disagree,0,1,1,-1,1,0,0,0,0,-1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,-1,-1,1,3,1,1,1,1,2,4,1,1,1,4,1,5,5,4,2
